,adj_close_BAC,high_BAC,low_BAC,open_BAC,volume_BAC,adj_close_AAPL,high_AAPL,low_AAPL,open_AAPL,volume_AAPL,adj_close_AMZN,high_AMZN,low_AMZN,open_AMZN,volume_AMZN,adj_close_QCOM,high_QCOM,low_QCOM,open_QCOM,volume_QCOM,close_price_$NDX,close_price_$SPX
1470812400,14.6893347815,15.18,14.78,15.16,79080688.0,107.442391304,108.9,107.76,108.71,24008505.0,768.56,772.1,766.19,769.8,1604280.0,60.715450633,62.16,61.44,62.0,3836232.0,963.780029,2175.48999
1470726000,15.0662387124,15.19,15.07,15.11,49973298.0,108.248209239,108.94,108.01,108.23,26315204.0,768.31,772.6,766.9,767.39,1876091.0,60.9909380123,62.44,61.83,61.91,5350470.0,966.929993,2181.73999
1470639600,15.0067275654,15.17,14.92,15.08,71936030.0,107.810480978,108.37,107.16,107.52,28037220.0,766.56,767.0,761.015,766.81,1986272.0,60.5875457783,62.19,61.37,62.05,8410629.0,965.97998,2180.889893
1470380400,14.9273793694,15.06,14.75,14.75,120947818.0,106.925076087,107.65,106.18,106.27,40553402.0,765.98,768.47,763.09,764.81,2704391.0,61.0007768473,62.105,61.265,61.52,8320708.0,966.919983,2182.870117
1470294000,14.3620234731,14.54,14.36,14.48,46171776.0,105.323388587,106.0,105.28,105.58,27408650.0,760.77,765.0,750.35,753.7,3178208.0,59.9972156798,61.23,60.73,61.11,5169565.0,958.940002,2164.25
1470207600,14.3620234731,14.48,14.095,14.11,65263266.0,104.680207428,105.84,104.77,104.81,30202641.0,754.64,758.89,752.25,757.06,3581525.0,60.0267321847,61.11,60.5,60.59,6448170.0,958.830017,2163.790039
1470121200,14.0148751156,14.45,14.09,14.28,83776290.0,103.383950015,106.07,104.0,106.05,33816556.0,760.58,765.01,757.02,763.81,3603280.0,59.6233399507,61.95,60.02,61.74,14732815.0,957.119995,2157.030029
1470034800,14.2132456056,14.6,14.26,14.52,61279863.0,104.937479891,106.15,104.41,104.41,38167871.0,767.74,770.5,757.06,759.87,3578205.0,60.8531943227,62.4,61.58,62.37,14606196.0,961.789978,2170.840088
1469775600,14.3719419976,14.7,14.48,14.56,63257654.0,103.116782456,104.55,103.68,104.19,27733688.0,758.81,766.0,755.0,765.0,6777050.0,61.5714292759,62.82,62.24,62.6,8291025.0,961.75,2173.600098
1469689200,14.560393963,14.69,14.46,14.57,72049503.0,103.245418688,104.45,102.82,102.83,39869839.0,752.61,753.36,739.7,745.98,7617580.0,61.4238467512,62.79,62.17,62.44,8514227.0,959.599976,2170.060059
1469602800,14.5108013405,14.7,14.45,14.57,100965373.0,101.870000517,104.35,102.75,104.265,92344820.0,736.67,740.94,733.86,737.97,2913134.0,61.502557431,62.658,61.65,61.82,13395146.0,958.590027,2166.580078
1469516400,14.4116160956,14.55,14.31,14.32,60153804.0,95.65588101,97.97,96.42,96.82,56239822.0,735.59,743.13,732.7525,742.71,2529692.0,60.3612525739,61.5,60.77,61.0,11272640.0,957.090027,2169.179932
1469430000,14.2529197036,14.39,14.28,14.31,46404316.0,96.3188523586,98.84,96.92,98.25,40382921.0,739.61,748.5,735.35,746.55,2679290.0,59.7512448054,60.97,60.15,60.96,9166238.0,959.169983,2168.47998
1469170800,14.2628382281,14.4,14.18,14.26,46604794.0,97.6250048665,99.3,98.31,99.26,28313669.0,744.86,751.28,743.53,747.79,2277711.0,60.1644758744,61.18,59.83,60.21,12505660.0,962.289978,2175.030029
1469084400,14.1537344586,14.47,14.26,14.43,70904379.0,98.3869271627,101.0,99.13,99.83,32702028.0,744.43,749.36,742.7918,747.5,2317072.0,58.9641380074,60.47,59.13,59.8,33912287.0,959.080017,2165.169922
1468998000,14.2826752771,14.43,14.26,14.35,79212132.0,98.9113671848,100.46,99.735,100.0,26275968.0,745.72,746.25,740.7,744.0,2214023.0,54.9203768325,55.95,55.04,55.36,17204320.0,962.440002,2173.02002
1468911600,14.1438159341,14.37,14.03,14.06,96838139.0,98.822311332,100.0,99.34,99.56,23779924.0,739.95,743.33,732.31,732.5,2216820.0,54.2513360542,55.9,54.95,55.73,8164205.0,958.419983,2163.780029
1468825200,13.9950380666,14.23,13.82,13.84,187014216.0,98.782730953,100.13,98.6,98.7,36493867.0,736.07,741.5954,728.72,735.49,2954914.0,54.4579515887,55.65,54.98,55.14,9225899.0,958.710022,2166.889893
1468566000,13.5487044642,13.79,13.52,13.78,78528450.0,97.7437460036,99.3,98.5,98.92,30136990.0,735.44,746.55,734.05,746.55,3121385.0,53.8676214902,54.86,54.17,54.86,10236935.0,955.919983,2161.73999
1468479600,13.5387859397,13.78,13.64,13.73,97784904.0,97.7536410983,98.99,97.32,97.39,38918997.0,741.2,749.04,739.02,748.86,2390472.0,53.9955263448,55.365,54.56,55.19,6601526.0,956.630005,2163.75
1468393200,13.3304969253,13.58,13.32,13.5,74431683.0,95.8537829051,97.67,96.84,97.41,25892171.0,742.63,756.87,741.25,746.76,4142265.0,53.94633217,55.0,54.6301,54.91,5676402.0,951.02002,2152.429932
1468306800,13.4296821703,13.6,13.4,13.41,89042101.0,96.3980131167,97.7,97.12,97.17,24167463.0,748.21,757.34,740.33,756.86,5623657.0,53.7397166355,54.74,54.21,54.45,7413747.0,950.98999,2152.139893
1468220400,13.1023708618,13.4,13.2,13.29,67222146.0,95.9626289474,97.65,96.73,96.75,23794945.0,753.78,755.9,747.0,750.0,3195272.0,53.2428554692,54.71,53.94,53.96,6941561.0,945.640015,2137.159912
1467961200,13.0626967638,13.32,13.11,13.28,92698914.0,95.6657761047,96.89,96.05,96.49,28912103.0,745.81,746.1,738.0,740.14,3429217.0,53.3166467315,54.33,53.32,53.49,6853891.0,942.25,2129.899902
1467874800,12.9040003719,13.11,12.84,12.865,101100345.0,94.9335390928,96.5,95.62,95.7,25139558.0,736.57,739.55,731.63,739.33,2945783.0,52.0769535246,53.38,52.41,52.58,5763546.0,929.340027,2097.899902
1467788400,12.7552225044,12.92,12.45,12.52,94953823.0,94.5278402077,95.66,94.37,94.6,30949090.0,737.61,737.77,722.58,725.71,3938249.0,51.525978766,52.53,51.16,51.57,7740722.0,929.840027,2099.72998
1467702000,12.6362002104,12.94,12.63,12.93,98165899.0,93.9935050909,95.4,94.46,95.39,27705210.0,728.1,728.11,719.61,722.8,2431431.0,51.1029088621,52.97,51.89,52.95,10626212.0,924.710022,2088.550049
1467356400,12.9932670923,13.27,13.02,13.19,88806340.0,94.884063619,96.465,95.33,95.49,26026540.0,725.68,728.0,716.54,717.32,2920423.0,52.1458253695,53.39,52.84,52.99,6384953.0,929.679993,2102.949951
1467270000,13.1618820088,13.38,13.07,13.37,125773865.0,94.597105871,95.77,94.3,94.44,35836356.0,715.62,719.37,712.54,717.2,2855142.0,52.7066389631,53.57,52.46,52.9,9254406.0,928.130005,2098.860107
1467183600,13.0825338128,13.22,12.92,13.07,118484022.0,93.4096945003,94.55,93.63,93.97,36531006.0,715.6,719.5,713.54,715.75,3070052.0,52.6869612931,53.84,52.75,53.06,7126900.0,916.820007,2070.77002
1467097200,12.5965261124,12.72,12.35,12.57,150037397.0,92.608191825,93.66,92.14,92.9,40444914.0,707.95,708.0,698.1714,700.0,4036957.0,51.6637224557,52.555,51.53,51.7,7470440.0,902.359985,2036.089966
1467010800,12.0807628385,12.77,12.05,12.77,259697521.0,91.0744521378,93.05,91.5,93.0,46622188.0,691.36,696.8189,682.115,692.01,5584037.0,50.315802064,52.29,50.84,52.29,11702018.0,887.380005,2000.540039
1466751600,12.8940818474,13.44,12.97,13.05,231376163.0,92.4201850246,94.655,92.65,92.91,75311356.0,698.96,712.5292,692.2,693.0,7632511.0,51.2800078916,53.82,52.12,53.01,17018501.0,900.51001,2037.410034
1466665200,13.9256083952,14.05,13.82,13.84,81994923.0,95.0918606089,96.29,95.25,95.94,32240187.0,722.08,722.12,712.5,715.5,2824974.0,54.6547282882,55.57,54.57,54.85,8952241.0,932.580017,2113.320068
1466578800,13.4991118417,13.78,13.59,13.6,77910297.0,94.5476303973,96.89,95.35,96.25,29219122.0,710.6,717.0,707.565,716.58,2260454.0,53.1690642069,54.97,53.9,53.9,8481587.0,920.820007,2085.449951
1466492400,13.5090303662,13.65,13.445,13.615,73730632.0,94.9038538085,96.35,94.676,94.94,35546358.0,715.82,718.4,712.721,715.72,2137534.0,53.0116428473,54.25,53.595,54.25,6431688.0,922.049988,2088.899902
1466406000,13.4296821703,13.85,13.51,13.74,89873995.0,94.1023511332,96.57,95.03,96.0,34411901.0,714.01,721.31,710.81,713.5,3677162.0,53.0214816823,54.66,53.86,54.17,8680761.0,919.27002,2083.25
1466146800,13.2908228273,13.53,13.28,13.38,89022300.0,94.3299383126,96.65,95.3,96.62,61008219.0,706.39,718.2,699.18,718.19,5897788.0,52.6869612931,53.82,53.104,53.73,14548762.0,914.950012,2071.219971
1466060400,13.2015561068,13.33,13.02,13.23,90082453.0,96.5266493485,97.75,96.07,96.45,31326815.0,717.51,718.0,705.3,712.05,3097961.0,52.5590564384,53.47,52.48,52.97,5907509.0,919.539978,2077.98999
1465974000,13.2313116803,13.66,13.28,13.38,100619784.0,96.1209504635,98.41,97.03,97.82,29445227.0,714.26,722.56,713.3522,722.0,2709447.0,52.4213127488,53.56,52.67,53.05,8832397.0,915.72998,2071.5
1465887600,13.1519634843,13.7262,13.17,13.56,85308733.0,96.4375934957,98.475,96.75,97.32,31931944.0,719.3,720.805,712.27,712.33,2506922.0,51.8506603202,53.25,52.47,52.66,8887261.0,918.460022,2075.320068
1465801200,13.4891933172,13.9051,13.58,13.64,74831253.0,96.3188523586,99.12,97.1,98.69,38020494.0,715.24,721.99,711.16,714.01,3352201.0,51.9785651749,53.901,52.735,53.6,12128916.0,919.450012,2079.060059
1465542000,13.7173193807,14.0,13.75,13.98,90725677.0,97.7932214773,99.3457,98.48,98.53,31712936.0,717.91,724.98,714.21,722.35,3425718.0,52.9624486724,54.75,53.4,54.46,15791601.0,926.75,2096.070068
1465455600,14.0743862626,14.32,14.08,14.32,74782442.0,98.6046192474,99.99,98.46,98.5,26601354.0,727.65,728.91,722.3,723.1,2170318.0,54.0939146946,55.04,54.19,54.4,8726216.0,933.580017,2115.47998
1465369200,14.3124308506,14.46,14.3,14.35,58292864.0,97.9020675197,99.56,98.68,99.02,20848131.0,726.64,729.42,721.6,726.4,2223366.0,54.0545593547,55.05,54.67,54.73,6314812.0,935.27002,2119.120117
1465282800,14.2330826546,14.6,14.34,14.54,67447137.0,97.9911233725,99.87,98.96,99.25,22409450.0,723.74,730.0,720.55,729.89,2732463.0,53.9561710049,55.18,54.665,54.94,5400156.0,932.22998,2112.129883
1465196400,14.4016975711,14.7,14.37,14.44,80939209.0,97.5953195822,101.89,97.55,97.99,23292504.0,726.73,731.5,724.42,726.5,2704806.0,54.0053651798,55.37,54.66,54.98,7905117.0,931.900024,2109.409912
1464937200,14.3025123261,14.5,14.19,14.46,148554288.0,96.8927678545,98.27,97.45,97.79,28504888.0,725.54,727.0,718.43,726.74,3367306.0,54.0545593547,55.0093,54.47,54.99,10008119.0,927.460022,2099.129883
1464850800,14.8182756,14.98,14.77,14.95,64327307.0,96.6948659594,97.84,96.63,97.6,40191600.0,728.24,728.28,715.5001,720.97,3026583.0,53.9955263448,54.92,54.285,54.65,9036180.0,929.940002,2105.26001
1464764400,14.738927404,14.9,14.45,14.6,62596061.0,97.4271029714,99.54,98.33,99.02,29173285.0,719.44,726.43,718.22,720.9,3263107.0,53.9069768301,54.97,54.45,54.5,12156815.0,928.099976,2099.330078
1464678000,14.6203042458,15.05,14.73,15.03,85580697.0,98.8124162373,100.4,98.82,99.6,42307212.0,722.79,724.23,711.32,712.33,3618323.0,54.0348816847,55.43,54.82,55.39,15093355.0,927.650024,2096.949951
1464332400,14.7092716144,14.88,14.69,14.76,62383643.0,99.2972758803,100.47,99.245,99.44,36341240.0,712.24,716.6,711.1,715.0,2249164.0,54.3792409089,55.39,55.02,55.33,5918151.0,929.48999,2099.060059
1464246000,14.5313368772,14.99,14.69,14.98,65307024.0,99.3566464489,100.73,98.64,99.68,56331159.0,714.91,715.0,707.293,708.33,2446681.0,54.3207686068,56.14,55.51,55.97,7020946.0,926.159973,2090.100098
1464159600,14.7488126672,15.15,14.83,14.83,123568712.0,98.5749339631,99.74,98.11,98.67,38642108.0,708.35,710.86,705.5159,708.0,3276631.0,54.554657815,56.27,55.69,55.7,9279652.0,926.299988,2090.540039
1464073200,14.5115663508,14.75,14.53,14.6,96140736.0,96.872977665,98.09,96.84,97.22,35140174.0,704.2,707.5,698.0,698.01,3033782.0,54.1745878517,55.62,54.4,54.42,13097681.0,919.190002,2076.060059
1463986800,14.303975824,14.6,14.4,14.54,66278981.0,95.4183987358,97.19,95.67,95.87,38018643.0,696.75,706.0,696.42,704.25,2595082.0,52.8004887535,54.86,54.15,54.2,9685318.0,906.98999,2048.040039
1463727600,14.3534021399,14.7,14.43,14.64,81195479.0,94.2210922703,95.43,94.52,94.64,32025968.0,702.8,707.24,700.0,701.05,2916165.0,53.1318317984,54.58,52.87,52.97,14003633.0,909.150024,2052.320068
1463641200,14.3632874031,14.865,14.43,14.595,106156946.0,93.2117926051,94.64,93.57,94.64,30442100.0,698.52,699.4,689.56,691.88,3025566.0,51.4166442715,53.08,52.26,52.71,8613953.0,904.23999,2040.040039
1463554800,14.521451614,14.75,14.01,14.02,151871694.0,93.5680160164,95.21,93.89,94.16,42062391.0,697.45,702.5399,688.76,689.56,4283189.0,51.4458804226,53.34,52.0,52.07,10519131.0,907.76001,2047.630005
1463468400,13.8492537176,14.13,13.82,13.89,76237641.0,92.5092408774,94.7,93.01,94.55,46916939.0,695.27,714.47,693.91,709.9,5121357.0,50.6662497285,52.28,51.5,51.74,9386169.0,906.820007,2047.209961
1463382000,13.7701716122,14.02,13.8,13.82,57848601.0,92.8951495729,94.39,91.65,92.39,61259756.0,710.66,713.25,700.28,710.13,5432920.0,50.5882866591,52.17,51.12,51.32,6823591.0,916.299988,2066.659912
1463122800,13.7207452963,14.37,13.87,14.15,86141548.0,89.5703977348,91.67,90.0,90.0,44392765.0,709.92,719.25,706.51,714.64,4763419.0,50.0133090223,52.08,51.105,51.46,6975089.0,907.809998,2046.609985
1463036400,13.977762139,14.47,14.05,14.3,72550966.0,89.3922860292,92.78,89.47,92.72,76314690.0,717.93,722.45,711.51,717.38,5048150.0,50.1984713121,52.53,51.36,52.33,9515978.0,915.960022,2064.110107
1462950000,14.0370737181,14.5,14.19,14.25,68041516.0,91.5395215913,93.57,92.46,93.48,28719109.0,713.23,719.0,701.65,705.79,7338196.0,50.8221758673,52.53,51.69,51.83,8324076.0,915.619995,2064.459961
1462863600,14.1359263499,14.33,14.05,14.08,59857712.0,92.4399752141,93.57,92.11,93.33,33686836.0,703.07,704.55,693.5,694.0,6105570.0,50.8221758673,52.23,50.97,51.26,8199000.0,924.400024,2084.389893
1462777200,13.8294831913,14.19,13.91,14.08,55342432.0,91.8165842445,93.77,92.59,93.0,32936436.0,679.75,686.98,671.41,673.95,3982161.0,49.8963644182,51.6,50.79,51.0,7173553.0,912.539978,2058.689941
1462518000,13.9481063494,14.14,13.8,13.83,76555048.0,91.7473185812,93.45,91.85,93.37,43699886.0,673.95,676.95,656.01,656.05,4365345.0,49.6234936753,51.1218,50.38,50.65,9434472.0,912.099976,2057.139893
1462431600,13.8887947704,14.32,14.0,14.15,73052136.0,92.2618635085,94.07,92.68,94.0,35890500.0,659.09,676.49,656.0,673.31,4884114.0,49.8281467325,51.27,50.43,50.74,10189107.0,908.799988,2050.629883
1462345200,13.9678768758,14.27,14.0,14.09,99238480.0,92.6355924088,95.9,93.82,95.2,41025475.0,670.9,674.0,662.14,662.59,4635462.0,49.2044421772,50.88,50.15,50.19,11981765.0,909.440002,2051.120117
1462258800,14.195237929,14.51,14.15,14.51,110487308.0,93.6092545437,95.74,93.68,94.2,56831277.0,671.32,680.3,670.43,677.36,4923351.0,49.4383313854,50.92,50.19,50.67,7848643.0,915.0,2063.370117
1462172400,14.6005337194,14.78,14.4,14.58,68882814.0,92.0946690005,94.08,92.4,93.965,48160104.0,683.85,685.5,662.0251,663.92,6578517.0,49.8086559651,51.17,50.13,50.69,7123453.0,922.349976,2081.429932
1461913200,14.3929431926,14.85,14.43,14.73,122108474.0,92.1930187111,94.72,92.51,93.99,68531478.0,659.59,669.98,654.0,666.0,10310739.0,49.2336783283,52.0,50.11,51.83,11437400.0,915.02002,2065.300049
1461826800,14.6203042458,15.08,14.76,14.92,78536135.0,93.2650305566,97.88,94.25,97.61,82242690.0,602.0,626.8,599.2,615.54,7872605.0,50.8026851,53.28,52.04,52.48,7795038.0,918.849976,2075.810059
1461740400,14.847665299,15.3,14.98,15.02,115753717.0,96.2056869034,98.71,95.68,96.0,114602142.0,606.57,615.95,601.28,611.8,4068767.0,51.553079643,53.13,52.01,52.03,8256621.0,926.619995,2095.149902
1461654000,14.9168621413,15.14,14.8,15.02,84745857.0,102.627923005,105.3,103.91,103.91,56016165.0,616.88,626.7549,614.88,626.17,2521433.0,51.5628250267,52.96,52.45,52.54,7600083.0,926.960022,2091.699951
1461567600,14.7883537199,15.14,14.81,15.02,70489478.0,103.345875893,105.65,104.51,105.0,28031588.0,626.2,626.98,616.2511,616.61,2682924.0,51.0950466103,52.72,52.03,52.6,6941225.0,927.47998,2087.790039
1461308400,14.9366326676,15.14,14.865,14.865,83399543.0,103.935974156,106.48,104.62,105.01,33683121.0,620.5,628.25,611.56,624.47,5083904.0,51.2996996674,53.09,51.68,51.71,14029779.0,928.349976,2091.580078
1461222000,14.7290421408,15.135,14.75,14.98,121502366.0,104.221188317,106.93,105.52,106.93,31552525.0,631.0,637.82,628.5,631.0,2596298.0,50.3543974509,51.8,50.74,51.3,16728621.0,931.039978,2091.47998
1461135600,14.7586979303,14.94,14.53,14.56,115452870.0,105.36204496,108.09,106.06,106.64,30611030.0,632.99,636.55,623.0,630.0,2609425.0,50.7637035653,52.54,51.81,51.93,11216936.0,934.549988,2102.399902
1461049200,14.2842052976,14.54,14.24,14.26,107054754.0,105.145675596,108.0,106.23,107.88,32384879.0,627.9,638.01,620.8,637.14,4055870.0,50.5103235897,51.93,51.3,51.73,9306392.0,933.659973,2100.800049
1460962800,14.0074179285,14.24,13.82,13.85,81952829.0,105.706268947,108.95,106.94,108.89,60821461.0,635.35,637.64,624.9603,625.35,4360883.0,50.2374528468,51.73,50.94,51.09,7673094.0,930.140015,2094.340088
1460703600,13.8393684544,14.29,13.95,14.27,87934720.0,108.037157088,112.3,109.73,112.11,46938969.0,625.89,626.77,618.11,621.92,2887681.0,49.7599290467,51.99,51.03,51.93,10143319.0,923.969971,2080.72998
1460617200,13.977762139,14.28,13.7,13.71,179342548.0,110.250025576,112.39,111.33,111.62,25473923.0,620.75,624.38,615.07,615.07,3512136.0,50.5005782061,51.89,51.24,51.85,7921374.0,925.599976,2082.780029
1460530800,13.6317779276,13.85,13.53,13.55,138454434.0,110.19101575,112.34,110.8,110.8,33257316.0,614.82,616.81,605.29,607.68,4228349.0,50.5980320428,52.44,51.15,51.3,13813483.0,924.289978,2082.419922
1460444400,13.1177442422,13.33,12.93,13.0,100558608.0,108.61742038,110.5,108.66,109.34,27232325.0,603.17,604.06,592.31,598.4,2641062.0,49.5260398385,51.1,50.2,51.05,6116949.0,915.5,2061.719971
1460358000,12.8211863467,13.09,12.88,12.92,79266678.0,107.22085449,110.61,108.83,108.97,29407518.0,595.93,604.0,594.91,596.14,2704267.0,49.7014567447,51.575,50.86,50.86,8637157.0,906.570007,2041.98999
1460098800,12.7322189781,13.14,12.86,13.03,76527808.0,106.866795532,109.77,108.17,108.91,23581740.0,594.6,597.86,589.0,594.32,2591936.0,49.272659863,51.15,50.25,50.37,5584828.0,909.030029,2047.599976
1460012400,12.7025631885,13.205,12.75,13.15,105619597.0,106.748775879,110.42,108.121,109.95,31801870.0,591.43,599.6,589.08,598.76,3189037.0,48.7561545282,50.45,49.77,50.4,7532242.0,907.22998,2041.910034
1459926000,13.1177442422,13.3,13.11,13.2,62509221.0,109.128838875,110.98,109.2,110.23,26404077.0,602.08,602.39,587.5,587.52,2849909.0,49.331132165,50.73,49.725,50.1402,7631612.0,918.210022,2066.659912
1459839600,13.0386621367,13.34,13.16,13.3,78398301.0,107.997817204,110.73,109.42,109.51,26578652.0,586.14,593.47,585.25,590.77,2308884.0,48.7951360629,50.53,50.0,50.44,6863302.0,908.590027,2045.170044
1459753200,13.3549905585,13.65,13.41,13.54,59638541.0,109.286198412,112.19,110.27,110.42,37356204.0,593.19,599.5,590.55,599.0,2470825.0,49.360368316,51.111,50.51,50.81,6289819.0,917.119995,2066.129883
1459494000,13.4044168744,13.65,13.32,13.47,73092379.0,108.174846683,110.0,108.2,108.78,25873950.0,598.5,599.03,588.3,590.49,2917386.0,49.5845121406,51.11,50.01,51.08,9379771.0,919.330017,2072.780029
1459407600,13.3648758217,13.71,13.45,13.49,79560389.0,107.191349577,109.9,108.88,109.72,25888449.0,593.64,600.75,592.21,599.28,2681811.0,49.8378921161,51.43,50.83,50.87,7315830.0,912.929993,2059.73999
1459321200,13.325334769,13.66,13.46,13.49,85876825.0,107.751942927,110.42,108.6,108.65,45601149.0,598.69,603.24,595.0,596.71,3890461.0,49.691711361,51.65,50.73,51.17,7142772.0,915.75,2063.949951
1459234800,13.2660231899,13.54,13.26,13.54,101606836.0,105.902968368,107.79,104.88,104.89,31190083.0,593.86,595.85,576.5,580.15,4392567.0,49.3993498507,50.94,49.67,50.0,10462605.0,911.219971,2055.01001
1459148400,13.4637284535,13.74,13.54,13.73,54455597.0,103.454060574,106.19,105.06,106.0,19411372.0,579.87,584.75,575.56,584.4,3121522.0,48.912080667,50.61,49.95,50.43,9065233.0,903.869995,2037.050049
1458802800,13.5230400326,13.69,13.27,13.41,94772909.0,103.926139185,106.25,104.89,105.47,26132955.0,582.95,583.55,567.08,567.11,5185539.0,49.5650213732,50.9,50.13,50.63,7527316.0,904.059998,2035.939941
1458716400,13.4637284535,13.83,13.6,13.77,95747961.0,104.378547854,107.07,105.9,106.48,25703495.0,569.63,572.48,558.1,561.0,3983720.0,49.691711361,52.1599,50.81,52.12,9194607.0,903.950012,2036.709961
1458630000,13.6021221381,13.84,13.63,13.67,83196383.0,104.958811146,107.29,105.21,105.25,32444375.0,560.48,562.76,545.05,545.11,4000564.0,50.6954858796,52.32,51.79,51.84,6623186.0,908.900024,2049.800049
1458543600,13.6812042435,14.03,13.72,13.8,104633493.0,104.16217849,107.65,105.1401,105.93,35502678.0,553.98,555.24,538.58,548.91,5155732.0,50.8806481694,52.35,51.51,51.6,11796477.0,909.719971,2051.600098
1458284400,13.6317779276,13.88,13.55,13.68,146530926.0,104.172013462,106.5,105.19,106.34,44205171.0,552.08,562.33,546.09,560.94,7296885.0,50.2764343815,51.87,51.2327,51.69,28991514.0,907.880005,2049.580078
1458198000,13.2462526635,13.475,13.05,13.22,122129018.0,104.053993809,106.47,104.96,105.52,34420705.0,559.44,571.4,555.01,569.51,5928105.0,50.0717813243,51.69,51.12,51.15,10190409.0,904.690002,2040.589966
1458111600,13.1572852949,13.81,13.09,13.51,149645421.0,104.221188317,106.31,104.59,104.61,38303493.0,574.27,581.32,571.14,576.64,3537669.0,49.9938182549,51.63,50.91,51.63,21052317.0,899.090027,2027.219971
1458025200,13.4143021376,13.6,13.39,13.51,80403985.0,102.85412734,105.18,103.85,103.96,40067734.0,577.02,581.52,567.0,571.0,3876821.0,50.3154159162,51.83,50.98,51.75,12887645.0,895.48999,2015.930054
1457938800,13.4834989799,13.74,13.49,13.72,87695689.0,100.828123301,102.91,101.78,101.91,25076062.0,573.37,576.89,563.05,567.0,3454152.0,50.7637035653,52.41,51.74,52.24,7407247.0,895.409973,2019.640015
1457683200,13.6317779276,13.84,13.37,13.44,120366396.0,100.572414054,102.28,101.5,102.24,27408237.0,569.61,570.06,562.73,566.95,3771310.0,50.8903935531,52.6435,51.89,52.59,11404260.0,896.549988,2022.189941
1457596800,13.1177442422,13.4,13.0,13.23,123467835.0,99.5004022083,102.24,100.15,101.41,33513577.0,558.93,567.0,547.9,566.74,3919892.0,50.6954858796,52.37,51.17,51.91,9539053.0,883.469971,1989.569946
